0,-1
1,-1
2,-1
3,-1
4,-1
5,-1
6,-1
7,-1
8,-1
9,0
10,-1
11,0
12,-1
13,-1
14,-1
15,-1
16,0
17,-1
18,0
19,-1
20,0
21,-1
22,0
23,-1
24,-1
25,-1
26,0
27,-1
28,0
29,-1
30,0
31,-1
32,-1
33,0
34,-1
35,0
36,-1
37,0
38,-1
39,-1
40,-1
41,-1
42,-1
43,-1
44,0
45,-1
46,0
47,-1
48,0
49,-1
50,-1
51,-1
52,-1
53,-1
54,-1
55,-1
56,0
57,-1
58,0
59,-1
60,-1
61,0
62,-1
63,0
64,-1
65,-1
66,-1
67,-1
68,0
69,-1
70,-1
71,-1
72,0
73,-1
74,0
75,-1
76,0
77,-1
78,0
79,-1
80,0
81,-1
82,0
83,-1
84,-1
85,0
86,-1
87,1
88,-1
89,0
90,-1
91,0
92,-1
93,-1
94,-1
95,-1
96,-1
97,-1
98,0
99,-1
100,-1
101,-1
102,-1
103,-1
104,-1
105,-1
106,-1
107,0
108,-1
109,-1
110,0
111,-1
112,0
113,-1
114,0
115,-1
116,-1
117,-1
118,0
119,-1
120,-1
121,-1
122,-1
123,-1
124,-1
125,0
126,-1
127,-1
128,-1
129,-1
130,-1
131,-1
132,0
133,-1
134,-1
135,0
136,0
137,-1
138,-1
139,-1
140,-1
141,0
142,-1
143,0
144,-1
145,0
146,-1
