1,0
2,0
3,0
4,0
5,0
6,0
7,0
8,0
0,9
9,0
10,9
0,11
11,0
12,11
0,13
13,0
14,13
0,15
15,0
16,15
0,17
17,0
18,17
0,19
19,0
20,19
21,19
0,22
22,0
23,22
24,22
0,25
25,0
26,25
27,25
28,25
0,29
29,0
30,29
0,31
31,0
32,31
33,31
0,34
34,0
35,34
36,34
37,34
0,38
38,0
39,38
40,38
41,38
0,42
42,0
43,42
0,44
44,0
45,44
46,44
47,44
48,44
49,44
50,44
51,44
0,52
52,0
53,52
54,52
55,52
56,52
57,52
58,52
59,52
60,52
61,52
62,52
0,63
63,0
64,63
0,65
65,0
66,65
67,65
68,65
69,65
0,70
70,0
71,70
72,70
73,70
0,74
74,0
75,74
76,74
77,74
78,74
79,74
80,74
0,81
81,0
82,81
83,81
84,81
85,81
0,86
86,0
87,86
88,86
89,86
90,86
91,86
92,86
93,86
0,94
94,0
95,94
96,94
0,97
97,0
98,97
99,97
100,97
101,97
102,97
103,97
104,97
105,97
106,97
0,107
107,0
108,107
109,107
110,107
111,107
112,107
113,107
114,107
115,107
116,107
117,107
118,107
0,119
119,0
120,119
0,121
121,0
122,121
0,123
123,0
124,123
0,125
125,0
126,125
0,127
127,0
128,127
0,129
129,0
130,129
0,131
131,0
132,131
133,131
134,131
0,135
135,0
136,135
137,135
138,135
