0,-1
1,-1
2,-1
3,-1
4,-1
5,-1
6,1
7,-1
8,-1
9,-1
10,0
11,-1
12,-1
13,0
14,-1
15,-1
16,-1
17,-1
18,-1
19,-1
20,-1
21,-1
22,-1
23,-1
24,-1
25,-1
26,-1
27,-1
28,0
29,-1
30,-1
31,0
32,-1
33,-1
34,0
35,-1
36,0
37,-1
38,0
39,-1
40,-1
41,0
42,-1
43,0
44,-1
45,0
46,-1
47,0
48,-1
49,0
50,-1
51,0
52,-1
53,-1
54,-1
55,0
56,-1
57,0
58,-1
59,0
60,-1
61,0
62,-1
63,0
64,-1
65,0
66,-1
67,0
68,-1
69,-1
70,-1
71,0
72,-1
73,0
74,-1
75,0
76,-1
77,0
78,-1
79,0
80,-1
81,0
82,-1
83,-1
84,-1
85,-1
86,-1
87,-1
88,0
89,-1
90,0
91,-1
92,0
93,-1
94,0
95,-1
96,-1
97,0
98,-1
99,-1
100,0
101,-1
102,0
103,-1
104,-1
105,-1
106,0
107,-1
108,-1
109,-1
110,0
111,-1
112,0
113,-1
114,-1
115,0
116,-1
117,0
118,-1
119,0
120,-1
121,0
122,-1
123,0
124,-1
125,0
126,-1
127,0
128,-1
129,-1
130,-1
131,-1
132,-1
133,0
134,0
135,0
136,-1
137,-1
138,-1
139,0
140,0
141,0
142,0
143,-1
144,-1
145,0
146,-1
147,-1
148,0
149,-1
150,0
151,-1
