0,-1
1,-1
2,-1
3,-1
4,-1
5,-1
6,-1
7,0
8,0
9,-1
10,0
11,-1
12,0
13,-1
14,0
15,-1
16,0
17,-1
18,-1
19,0
20,-1
21,1
22,-1
23,-1
24,-1
25,-1
26,-1
27,-1
28,0
29,-1
30,-1
31,-1
32,0
33,-1
34,-1
35,0
36,-1
37,0
38,-1
39,-1
40,-1
41,0
42,-1
43,-1
44,0
45,-1
46,0
47,-1
48,0
49,-1
50,-1
51,-1
52,0
53,-1
54,0
55,-1
56,0
57,-1
58,0
59,-1
60,-1
61,0
62,-1
63,-1
64,-1
65,0
66,-1
67,0
68,-1
69,0
70,-1
71,0
72,-1
73,0
74,-1
75,1
76,-1
77,0
78,-1
79,-1
80,0
81,-1
82,0
83,-1
84,0
85,-1
86,0
87,-1
88,0
89,-1
90,-1
91,0
92,-1
93,-1
94,-1
95,-1
96,-1
97,-1
98,0
99,-1
100,-1
101,0
102,-1
103,-1
104,-1
105,-1
106,-1
107,-1
108,-1
109,0
110,-1
111,0
112,-1
113,0
114,-1
115,-1
116,-1
117,-1
118,-1
119,0
120,-1
121,-1
122,-1
123,-1
124,0
125,-1
126,-1
127,-1
128,-1
129,-1
130,-1
131,-1
132,0
133,-1
134,0
135,-1
136,-1
137,0
138,-1
