1,0
2,0
3,0
0,4
4,0
5,4
0,6
6,0
7,6
8,6
9,6
10,6
11,6
12,6
13,6
0,14
14,0
15,14
16,14
17,14
18,14
19,14
20,14
0,21
21,0
22,21
23,21
24,21
25,21
26,21
0,27
27,0
28,27
29,27
30,27
31,27
32,27
33,27
0,34
34,0
35,34
36,34
0,37
37,0
38,37
39,37
40,37
41,37
42,37
43,37
44,37
45,37
46,37
47,37
0,48
48,0
49,48
50,48
51,48
52,48
53,48
0,54
54,0
55,54
56,54
0,57
57,0
58,57
59,57
60,57
61,57
62,57
0,63
63,0
64,63
65,63
0,66
66,0
67,66
0,68
68,0
69,68
70,68
0,71
71,0
72,71
0,73
73,0
74,73
75,73
76,73
77,73
78,73
0,79
79,0
80,79
81,79
82,79
83,79
84,79
0,85
85,0
86,85
87,85
0,88
88,0
89,88
90,88
91,88
0,92
92,0
93,92
94,92
95,92
96,92
0,97
97,0
98,97
99,97
100,97
101,97
0,102
102,0
103,102
104,102
105,102
0,106
106,0
107,106
108,106
0,109
109,0
110,109
111,109
112,109
113,109
114,109
115,109
0,116
116,0
117,116
118,116
119,116
0,120
120,0
121,120
122,120
123,120
0,124
124,0
125,124
126,124
127,124
128,124
129,124
130,124
131,124
0,132
132,0
133,132
134,132
0,135
135,0
136,135
137,135
138,135
0,139
139,0
140,139
141,139
142,139
143,139
144,139
145,139
0,146
146,0
147,146
148,146
0,149
149,0
150,149
151,149
152,149
153,149
0,154
154,0
155,154
156,154
0,157
157,0
158,157
159,157
160,157
0,161
161,0
0,162
162,0
163,162
0,164
164,0
165,164
166,164
167,164
0,168
168,0
169,168
170,168
171,168
0,172
172,0
173,172
174,172
175,172
176,172
0,177
177,0
178,177
179,177
180,177
181,177
182,177
0,183
183,0
184,183
185,183
186,183
0,187
187,0
0,188
188,0
189,188
190,188
191,188
0,192
192,0
193,192
194,192
195,192
196,192
0,197
197,0
198,197
199,197
0,200
200,0
201,200
202,200
203,200
0,204
204,0
205,204
206,204
207,204
0,208
208,0
209,208
210,208
211,208
212,208
213,208
0,214
214,0
215,214
0,216
216,0
217,216
0,218
218,0
0,219
219,0
220,219
221,219
0,222
222,0
223,222
224,222
225,222
0,226
226,0
227,226
228,226
229,226
230,226
0,231
231,0
232,231
233,231
234,231
0,235
235,0
236,235
237,235
238,235
0,239
239,0
240,239
0,241
241,0
242,241
243,241
244,241
245,241
0,246
246,0
247,246
0,248
248,0
249,248
0,250
250,0
251,250
