0,-1
1,-1
2,-1
3,-1
4,-1
5,-1
6,-1
7,0
8,-1
9,-1
10,-1
11,0
12,0
13,-1
14,-1
15,0
16,-1
17,-1
18,-1
19,-1
20,0
21,0
22,0
23,-1
24,-1
25,0
26,-1
27,-1
28,0
29,-1
30,-1
31,0
32,0
33,-1
34,-1
35,-1
36,0
37,-1
38,-1
39,0
40,0
41,0
42,-1
43,-1
44,0
45,-1
46,-1
47,-1
48,0
49,-1
50,0
51,-1
52,0
53,0
54,-1
55,-1
56,0
57,-1
58,0
59,-1
60,-1
61,-1
62,-1
63,-1
64,-1
65,-1
66,0
67,-1
68,-1
69,-1
70,-1
71,-1
72,-1
73,0
74,-1
75,0
76,0
77,-1
78,-1
79,0
80,-1
81,-1
82,-1
83,-1
84,0
85,-1
86,-1
87,-1
88,-1
89,-1
90,0
91,0
92,-1
93,-1
94,0
95,-1
96,-1
97,-1
98,0
99,-1
100,0
101,-1
102,-1
103,-1
104,-1
105,-1
106,0
107,-1
108,-1
109,0
110,-1
111,0
112,-1
113,0
114,-1
115,0
116,-1
117,-1
118,1
119,-1
120,-1
121,0
122,-1
123,0
124,-1
125,0
126,-1
