1,0
2,0
3,0
4,0
5,0
0,6
6,0
0,7
7,0
8,7
0,9
9,0
0,10
10,0
11,10
0,12
12,0
0,13
13,0
14,13
0,15
15,0
16,15
0,17
17,0
18,17
0,19
19,0
20,19
21,19
0,22
22,0
23,22
0,24
24,0
25,24
0,26
26,0
27,26
28,26
0,29
29,0
30,29
31,29
32,29
33,29
34,29
35,29
0,36
36,0
0,37
37,0
38,37
0,39
39,0
0,40
40,0
41,40
42,40
43,40
0,44
44,0
45,44
46,44
47,44
48,44
49,44
50,44
51,44
0,52
52,0
53,52
0,54
54,0
55,54
0,56
56,0
57,56
0,58
58,0
59,58
0,60
60,0
61,60
0,62
62,0
63,62
0,64
64,0
65,64
0,66
66,0
0,67
67,0
0,68
68,0
69,68
70,68
0,71
71,0
72,71
73,71
74,71
75,71
76,71
0,77
77,0
0,78
78,0
