1,0
2,0
3,0
4,0
5,0
6,0
7,0
0,8
8,0
9,8
0,10
10,0
11,10
0,12
12,0
13,12
14,12
0,15
15,0
16,15
0,17
17,0
18,17
0,19
19,0
20,19
0,21
21,0
22,21
0,23
23,0
24,23
0,25
25,0
26,25
0,27
27,0
28,27
0,29
29,0
30,29
0,31
31,0
32,31
0,33
33,0
34,33
0,35
35,0
36,35
37,35
38,35
0,39
39,0
40,39
0,41
41,0
42,41
0,43
43,0
44,43
0,45
45,0
46,45
47,45
0,48
48,0
49,48
0,50
50,0
51,50
0,52
52,0
53,52
0,54
54,0
55,54
0,56
56,0
57,56
0,58
58,0
59,58
0,60
60,0
0,61
61,0
62,61
63,61
64,61
0,65
65,0
66,65
67,65
68,65
69,65
70,65
0,71
71,0
0,72
72,0
73,72
0,74
74,0
75,74
0,76
76,0
77,76
0,78
78,0
79,78
80,78
0,81
81,0
82,81
0,83
83,0
84,83
85,83
86,83
87,83
88,83
89,83
90,83
91,83
92,83
93,83
94,83
95,83
96,83
0,97
97,0
98,97
99,97
0,100
100,0
101,100
102,100
103,100
0,104
104,0
105,104
0,106
106,0
107,106
108,106
0,109
109,0
110,109
0,111
111,0
112,111
113,111
114,111
115,111
116,111
0,117
117,0
118,117
119,117
120,117
121,117
122,117
123,117
124,117
0,125
125,0
126,125
0,127
127,0
128,127
0,129
129,0
130,129
131,129
0,132
132,0
133,132
0,134
134,0
135,134
0,136
136,0
137,136
138,136
0,139
139,0
140,139
141,139
142,139
0,143
143,0
0,144
144,0
145,144
146,144
0,147
147,0
148,147
0,149
149,0
150,149
0,151
151,0
152,151
153,151
154,151
0,155
155,0
156,155
0,157
157,0
158,157
159,157
0,160
160,0
161,160
0,162
162,0
163,162
0,164
164,0
165,164
166,164
167,164
0,168
168,0
169,168
0,170
170,0
171,170
172,170
173,170
174,170
175,170
176,170
177,170
178,170
179,170
0,180
180,0
181,180
0,182
182,0
183,182
184,182
185,182
186,182
187,182
0,188
188,0
189,188
0,190
190,0
191,190
192,190
0,193
193,0
194,193
0,195
195,0
196,195
0,197
197,0
198,197
0,199
199,0
200,199
0,201
201,0
202,201
203,201
0,204
204,0
205,204
0,206
206,0
207,206
0,208
208,0
209,208
210,208
211,208
0,212
212,0
213,212
0,214
214,0
215,214
216,214
