1,0
2,0
3,0
4,0
5,0
0,6
6,0
0,7
7,0
8,7
0,9
9,0
10,9
0,11
11,0
12,11
0,13
13,0
14,13
15,13
16,13
0,17
17,0
18,17
0,19
19,0
20,19
21,19
0,22
22,0
23,22
0,24
24,0
25,24
26,24
0,27
27,0
28,27
0,29
29,0
30,29
31,29
32,29
33,29
34,29
35,29
36,29
37,29
38,29
39,29
0,40
40,0
41,40
0,42
42,0
43,42
0,44
44,0
45,44
0,46
46,0
47,46
48,46
0,49
49,0
50,49
0,51
51,0
52,51
53,51
0,54
54,0
55,54
56,54
57,54
0,58
58,0
59,58
60,58
61,58
62,58
0,63
63,0
64,63
0,65
65,0
66,65
0,67
67,0
68,67
69,67
0,70
70,0
71,70
0,72
72,0
73,72
74,72
75,72
76,72
0,77
77,0
78,77
79,77
80,77
81,77
82,77
83,77
84,77
85,77
86,77
87,77
88,77
89,77
90,77
91,77
92,77
93,77
94,77
95,77
96,77
97,77
98,77
99,77
100,77
101,77
0,102
102,0
103,102
104,102
105,102
106,102
0,107
107,0
108,107
0,109
109,0
110,109
