1,0
2,0
3,0
4,0
5,0
0,6
6,0
7,6
8,6
9,6
0,10
10,0
11,10
0,12
12,0
13,12
0,14
14,0
15,14
16,14
0,17
17,0
18,17
19,17
0,20
20,0
21,20
22,20
0,23
23,0
24,23
25,23
0,26
26,0
27,26
28,26
29,26
0,30
30,0
31,30
32,30
33,30
0,34
34,0
35,34
36,34
0,37
37,0
38,37
39,37
40,37
0,41
41,0
42,41
43,41
44,41
0,45
45,0
46,45
47,45
48,45
49,45
0,50
50,0
51,50
52,50
0,53
53,0
54,53
55,53
56,53
0,57
57,0
58,57
59,57
60,57
0,61
61,0
62,61
63,61
0,64
64,0
65,64
66,64
67,64
0,68
68,0
69,68
70,68
0,71
71,0
72,71
73,71
0,74
74,0
75,74
76,74
0,77
77,0
78,77
0,79
79,0
80,79
81,79
82,79
83,79
84,79
0,85
85,0
86,85
87,85
88,85
0,89
89,0
90,89
0,91
91,0
92,91
93,91
0,94
94,0
95,94
0,96
96,0
97,96
0,98
98,0
99,98
0,100
100,0
101,100
0,102
102,0
103,102
104,102
105,102
0,106
106,0
107,106
0,108
108,0
109,108
0,110
110,0
111,110
0,112
112,0
113,112
0,114
114,0
115,114
0,116
116,0
117,116
118,116
0,119
119,0
120,119
0,121
121,0
122,121
123,121
124,121
0,125
125,0
126,125
0,127
127,0
128,127
129,127
0,130
130,0
131,130
0,132
132,0
133,132
0,134
134,0
135,134
136,134
0,137
137,0
138,137
0,139
139,0
140,139
0,141
141,0
142,141
0,143
143,0
144,143
0,145
145,0
146,145
0,147
147,0
148,147
0,149
149,0
150,149
151,149
0,152
152,0
153,152
0,154
154,0
155,154
0,156
156,0
157,156
0,158
158,0
159,158
0,160
160,0
161,160
0,162
162,0
163,162
0,164
164,0
165,164
0,166
166,0
167,166
0,168
168,0
169,168
0,170
170,0
0,171
171,0
