0,-1
1,-1
2,-1
3,-1
4,-1
5,-1
6,0
7,-1
8,0
9,0
10,-1
11,1
12,-1
13,-1
14,0
15,-1
16,0
17,-1
18,0
19,-1
20,0
21,-1
22,0
23,-1
24,-1
25,1
26,-1
27,-1
28,-1
29,-1
30,-1
31,-1
32,0
33,-1
34,0
35,-1
36,0
37,-1
38,-1
39,-1
40,0
41,-1
42,-1
43,0
44,-1
45,0
46,-1
47,0
48,-1
49,0
50,-1
51,0
52,-1
53,1
54,-1
55,-1
56,-1
57,0
58,-1
59,0
60,-1
61,-1
62,0
63,-1
64,-1
65,0
66,-1
67,0
68,-1
69,0
70,-1
71,0
72,-1
73,0
74,-1
75,0
76,-1
77,0
78,-1
79,0
80,-1
81,-1
82,0
83,-1
84,-1
85,0
86,-1
87,0
88,-1
89,-1
90,0
91,-1
92,-1
93,0
94,-1
95,-1
96,0
97,-1
98,0
99,-1
100,-1
101,-1
102,-1
103,-1
104,-1
105,-1
106,0
107,-1
108,0
109,-1
110,-1
